,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
389,RNAseq-1,8,functional,cytosolic large ribosomal subunit,1.0240485752227282e-13,1.7050408777458425e-10,0.5,0.25,0.3333333333333333,8
390,RNAseq-1,8,functional,cytosolic small ribosomal subunit,3.028051125427176e-08,3.361136749224165e-05,0.3125,0.2,0.24390243902439027,5
391,RNAseq-1,8,functional,ribosomal large subunit assembly,4.5792537235932894e-08,3.8122287248914134e-05,0.3125,0.18518518518518517,0.2325581395348837,5
392,RNAseq-1,9,functional,biological adhesion,4.1119888823116536e-10,1.3692922978097807e-06,0.75,1.0,0.8571428571428571,3
393,RNAseq-1,9,functional,single-species biofilm formation,3.345646518905145e-07,0.0005570501453977067,0.75,0.16666666666666666,0.27272727272727276,3
394,RNAseq-1,9,functional,protein transmembrane transport,7.97314644274408e-07,0.0008850192551445929,0.5,1.0,0.6666666666666666,2
395,RNAseq-1,10,functional,maltodextrin transport,7.661792635478456e-15,2.5513769476143257e-11,0.625,1.0,0.7692307692307693,5
396,RNAseq-1,10,functional,maltose transport,3.7090738148254164e-11,6.175607901684318e-08,0.5,0.8,0.6153846153846154,4
397,RNAseq-1,10,functional,maltose transport complex,2.3004864909569346e-08,1.915155003721648e-05,0.375,0.75,0.5,3
398,RNAseq-1,10,functional,maltose-transporting ATPase activity,2.3004864909569346e-08,1.915155003721648e-05,0.375,0.75,0.5,3
399,RNAseq-1,10,functional,ATP-binding cassette (ABC) transporter complex,6.08091125872407e-06,0.004049886898310231,0.5,0.057971014492753624,0.10389610389610389,4
400,RNAseq-1,13,functional,glycine decarboxylation via glycine cleavage system,4.1119888822980966e-10,1.3692922978052663e-06,1.0,0.75,0.8571428571428571,3
401,RNAseq-1,16,functional,ferric-enterobactin transport,8.3336510710339265e-16,2.7751058066542975e-12,0.19047619047619047,0.8888888888888888,0.3137254901960784,8
402,RNAseq-1,16,functional,enterobactin biosynthetic process,1.0327028233959366e-14,1.7194502009542344e-11,0.16666666666666666,1.0,0.2857142857142857,7
404,RNAseq-1,16,functional,siderophore uptake transmembrane transporter activity,9.113640489970809e-11,9.689172880683905e-08,0.14285714285714285,0.6666666666666666,0.23529411764705882,6
403,RNAseq-1,16,functional,ferric-enterobactin transmembrane transporter activity,1.1638646102923608e-10,9.689172880683905e-08,0.11904761904761904,1.0,0.21276595744680848,5
405,RNAseq-1,16,functional,enterobactin transport,1.7528912334046402e-07,0.00011674255614474904,0.09523809523809523,0.6666666666666666,0.16666666666666666,4
406,RNAseq-1,16,functional,iron-sulfur cluster assembly,4.656102195927667e-07,0.0002584136718739855,0.11904761904761904,0.3125,0.17241379310344826,5
407,RNAseq-1,16,functional,"2,3-dihydroxybenzoate-serine ligase activity",1.1801408092234495e-06,0.0005614098421020124,0.07142857142857142,1.0,0.13333333333333333,3
408,RNAseq-1,16,functional,enterobactin transmembrane transporter activity,4.684948979798866e-06,0.001950110012841278,0.07142857142857142,0.75,0.13043478260869565,3
409,RNAseq-1,17,functional,arginine biosynthetic process,3.7876936934258726e-13,1.2613019999108157e-09,0.45454545454545453,0.8333333333333334,0.5882352941176471,5
410,RNAseq-1,17,functional,arginine biosynthetic process via ornithine,5.234863932972834e-10,8.71604844839977e-07,0.36363636363636365,0.6666666666666666,0.4705882352941177,4
411,RNAseq-1,17,functional,citrulline biosynthetic process,7.308717572515419e-06,0.006084507379119087,0.18181818181818182,1.0,0.3076923076923077,2
412,RNAseq-1,17,functional,ornithine carbamoyltransferase activity,7.308717572515419e-06,0.006084507379119087,0.18181818181818182,1.0,0.3076923076923077,2
413,RNAseq-1,20,functional,putrescine catabolic process,2.384404807103318e-11,7.940068007654049e-08,0.6666666666666666,0.6666666666666666,0.6666666666666666,4
414,RNAseq-1,22,functional,anaerobic respiration,1.4783400144231248e-11,4.922872248029006e-08,0.34615384615384615,0.17647058823529413,0.23376623376623376,9
415,RNAseq-1,22,functional,anaerobic electron transport chain,1.113634336449556e-09,1.854201170188511e-06,0.19230769230769232,0.5555555555555556,0.28571428571428575,5
416,RNAseq-1,22,functional,nitrate reductase activity,5.4743891080596884e-08,6.076571909946254e-05,0.15384615384615385,0.5714285714285714,0.24242424242424246,4
417,RNAseq-1,22,functional,NarGHI complex,2.672792773502584e-07,0.0001780079987152721,0.11538461538461539,1.0,0.20689655172413793,3
418,RNAseq-1,22,functional,"nitrite reductase (cytochrome, ammonia-forming) activity",2.672792773502584e-07,0.0001780079987152721,0.11538461538461539,1.0,0.20689655172413793,3
419,RNAseq-1,22,functional,heme binding,9.586510876015594e-07,0.0005320513536188654,0.19230769230769232,0.1724137931034483,0.18181818181818185,5
421,RNAseq-1,22,functional,intrinsic component of periplasmic side of plasma membrane,9.189415867364257e-06,0.004263922030327981,0.11538461538461539,0.42857142857142855,0.18181818181818182,3
420,RNAseq-1,22,functional,electron transfer activity,1.0243656529316472e-05,0.004263922030327981,0.19230769230769232,0.10869565217391304,0.13888888888888887,5
422,RNAseq-1,22,functional,"4 iron, 4 sulfur cluster binding",1.554836589941922e-05,0.005752895382785111,0.19230769230769232,0.1,0.13157894736842105,5
423,RNAseq-1,22,functional,heme transport,2.1858860477793063e-05,0.00727900053910509,0.11538461538461539,0.3333333333333333,0.17142857142857146,3
424,RNAseq-1,23,functional,fatty acid beta-oxidation,2.2034308185677186e-11,7.337424625830504e-08,0.5555555555555556,0.38461538461538464,0.4545454545454546,5
425,RNAseq-1,23,functional,3-hydroxyacyl-CoA dehydrogenase activity,3.450061551534876e-08,5.744352483305569e-05,0.3333333333333333,0.75,0.46153846153846156,3
426,RNAseq-1,23,functional,enoyl-CoA hydratase activity,4.807693031653284e-07,0.0005336539265135145,0.3333333333333333,0.375,0.35294117647058826,3
427,RNAseq-1,23,functional,long-chain-3-hydroxyacyl-CoA dehydrogenase activity,4.78388786564648e-06,0.003982586648150694,0.2222222222222222,1.0,0.3636363636363636,2
428,RNAseq-1,24,functional,L-leucine transmembrane transporter activity,1.6435096852140477e-10,5.472887251762779e-07,0.15625,0.8333333333333334,0.2631578947368421,5
429,RNAseq-1,24,functional,branched-chain amino acid transmembrane transporter activity,3.81395718873166e-09,3.175119359619107e-06,0.125,1.0,0.2222222222222222,4
430,RNAseq-1,24,functional,leucine import across plasma membrane,3.81395718873166e-09,3.175119359619107e-06,0.125,1.0,0.2222222222222222,4
431,RNAseq-1,24,functional,peptidoglycan peptide transmembrane transporter activity,3.81395718873166e-09,3.175119359619107e-06,0.125,1.0,0.2222222222222222,4
432,RNAseq-1,24,functional,L-isoleucine transmembrane transporter activity,1.8959578718552234e-08,7.0150441258643264e-06,0.125,0.8,0.21621621621621623,4
433,RNAseq-1,24,functional,L-valine transmembrane transport,1.8959578718552234e-08,7.0150441258643264e-06,0.125,0.8,0.21621621621621623,4
434,RNAseq-1,24,functional,branched-chain amino acid transport,1.8959578718552234e-08,7.0150441258643264e-06,0.125,0.8,0.21621621621621623,4
435,RNAseq-1,24,functional,isoleucine transmembrane transport,1.8959578718552234e-08,7.0150441258643264e-06,0.125,0.8,0.21621621621621623,4
436,RNAseq-1,24,functional,peptidoglycan-associated peptide transport,1.8959578718552234e-08,7.0150441258643264e-06,0.125,0.8,0.21621621621621623,4
437,RNAseq-1,24,functional,L-valine transmembrane transporter activity,1.3118756227898038e-07,3.971405294445497e-05,0.125,0.5714285714285714,0.20512820512820512,4
438,RNAseq-1,24,functional,phenylalanine transport,1.3118756227898038e-07,3.971405294445497e-05,0.125,0.5714285714285714,0.20512820512820512,4
439,RNAseq-1,24,functional,L-phenylalanine transmembrane transporter activity,5.041822167098622e-06,0.0013991056513698676,0.09375,0.6,0.16216216216216214,3
440,RNAseq-1,24,functional,isoleucine biosynthetic process,1.0027094299915008e-05,0.002568478770670537,0.09375,0.5,0.15789473684210525,3
441,RNAseq-1,24,functional,valine biosynthetic process,4.1409468982526157e-05,0.00984953797941515,0.09375,0.3333333333333333,0.14634146341463417,3
442,RNAseq-1,25,functional,iron-sulfur cluster assembly,3.5943628204137344e-09,1.1969228191977736e-05,0.29411764705882354,0.3125,0.30303030303030304,5
443,RNAseq-1,25,functional,dipeptide transmembrane transport,3.1381099357075186e-08,3.483302028635346e-05,0.23529411764705882,0.4444444444444444,0.30769230769230765,4
444,RNAseq-1,25,functional,heme transport,3.1381099357075186e-08,3.483302028635346e-05,0.23529411764705882,0.4444444444444444,0.30769230769230765,4
445,RNAseq-1,25,functional,dipeptide transmembrane transporter activity,3.3452127005877017e-07,0.00027848895732392615,0.23529411764705882,0.26666666666666666,0.25,4
446,RNAseq-1,25,functional,"2 iron, 2 sulfur cluster binding",2.1238848127062464e-06,0.0014145072852623601,0.23529411764705882,0.17391304347826086,0.19999999999999998,4
447,RNAseq-1,25,functional,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",1.0798635928896989e-05,0.005993242940537828,0.23529411764705882,0.11764705882352941,0.15686274509803924,4
448,RNAseq-1,25,functional,heme transporter activity,1.807246527022001e-05,0.008597329907118948,0.11764705882352941,1.0,0.21052631578947367,2
449,RNAseq-1,26,functional,chemotaxis,3.8183455114140123e-17,1.271509055300866e-13,0.32,0.8,0.45714285714285713,8
450,RNAseq-1,26,functional,methyl accepting chemotaxis protein complex,3.7518068453658055e-14,6.246758397534067e-11,0.24,1.0,0.3870967741935484,6
451,RNAseq-1,26,functional,bacterial-type flagellum-dependent cell motility,9.636478731707997e-10,1.0696491392195877e-06,0.24,0.3157894736842105,0.2727272727272727,6
452,RNAseq-1,26,functional,transmembrane signaling receptor activity,1.3416729265143322e-09,1.1169427113231817e-06,0.16,1.0,0.2758620689655173,4
453,RNAseq-1,26,functional,positive regulation of post-translational protein modification,2.3643936073292056e-07,0.00013122384520677092,0.12,1.0,0.21428571428571425,3
454,RNAseq-1,26,functional,regulation of chemotaxis,2.3643936073292056e-07,0.00013122384520677092,0.12,1.0,0.21428571428571425,3
455,RNAseq-1,26,functional,signal transduction,2.3443121282002603e-06,0.0011152227695581237,0.12,0.6,0.19999999999999998,3
456,RNAseq-1,26,functional,regulation of bacterial-type flagellum-dependent cell motility,4.668673246310147e-06,0.0019433352387765986,0.12,0.5,0.1935483870967742,3
457,RNAseq-1,28,functional,isochorismate synthase activity,3.986573221372047e-07,0.0013275288827168917,0.6666666666666666,1.0,0.8,2
458,RNAseq-1,29,functional,6-sulfoquinovose(1-) catabolic process,1.7239033429826627e-14,5.740598132132267e-11,0.5555555555555556,1.0,0.7142857142857143,5
459,RNAseq-1,29,functional,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde,1.3363698714688358e-11,2.2250558359956117e-08,0.4444444444444444,1.0,0.6153846153846153,4
460,RNAseq-1,30,functional,phosphoenolpyruvate-glycerone phosphotransferase activity,3.5979902720227007e-09,1.1981307605835593e-05,0.42857142857142855,1.0,0.6,3
461,RNAseq-1,30,functional,glucose import across plasma membrane,1.4380824672468503e-08,2.394407307966006e-05,0.42857142857142855,0.75,0.5454545454545454,3
462,RNAseq-1,30,functional,mannose transport,8.364607784428172e-06,0.006963535980536453,0.2857142857142857,0.6666666666666666,0.4,2
463,RNAseq-1,30,functional,protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity,8.364607784428172e-06,0.006963535980536453,0.2857142857142857,0.6666666666666666,0.4,2
464,RNAseq-1,32,functional,L-lactate dehydrogenase activity,2.3004864909569346e-08,7.660620014886592e-05,0.375,0.75,0.5,3
465,RNAseq-1,33,functional,intracellular pH elevation,1.866611739356328e-07,0.0006215817092056573,0.2,0.75,0.31578947368421056,3
466,RNAseq-1,34,functional,L-lyxose metabolic process,1.2302578086955714e-07,0.00040967585029562533,0.3,0.6,0.4,3
467,RNAseq-1,34,functional,carbohydrate transmembrane transport,1.0278280962215374e-06,0.00171133378020886,0.3,0.3333333333333333,0.3157894736842105,3
468,RNAseq-1,35,functional,hyperosmotic response,5.75678443522022e-09,1.9170092169283335e-05,1.0,0.375,0.5454545454545454,3
469,RNAseq-1,35,functional,glycine betaine transport,1.2335966646907554e-08,2.053938446710108e-05,1.0,0.3,0.4615384615384615,3
470,RNAseq-1,35,functional,amine transmembrane transporter activity,3.986573221372047e-07,0.0004425096275722972,0.6666666666666666,1.0,0.8,2
471,RNAseq-1,36,functional,lipopolysaccharide core region biosynthetic process,4.046961969202082e-11,1.3476383357442935e-07,0.14516129032258066,0.375,0.2093023255813954,9
472,RNAseq-1,36,functional,ADP-heptose-lipopolysaccharide heptosyltransferase activity,2.922868830836084e-07,0.000486657660334208,0.06451612903225806,0.8,0.11940298507462686,4
473,RNAseq-1,36,functional,cytosol,4.351021938240755e-06,0.004829634351447238,0.5161290322580645,0.033229491173416406,0.062439024390243895,32
474,RNAseq-1,37,functional,electron transfer activity,1.2390088175561805e-13,4.125899362462081e-10,0.2972972972972973,0.2391304347826087,0.26506024096385544,11
475,RNAseq-1,37,functional,aerobic respiration,2.710120328110529e-13,4.5123503463040313e-10,0.24324324324324326,0.375,0.2950819672131148,9
476,RNAseq-1,37,functional,cytochrome bo3 ubiquinol oxidase activity,7.004805409615766e-09,4.6652004028041005e-06,0.10810810810810811,1.0,0.1951219512195122,4
477,RNAseq-1,37,functional,cytochrome o ubiquinol oxidase complex,7.004805409615766e-09,4.6652004028041005e-06,0.10810810810810811,1.0,0.1951219512195122,4
478,RNAseq-1,37,functional,oxidoreduction-driven active transmembrane transporter activity,7.004805409615766e-09,4.6652004028041005e-06,0.10810810810810811,1.0,0.1951219512195122,4
479,RNAseq-1,37,functional,hydrogen ion transmembrane transporter activity,2.401929567464456e-07,0.00013330709099427732,0.10810810810810811,0.5714285714285714,0.18181818181818182,4
480,RNAseq-1,37,functional,electron transport coupled proton transport,4.771146389436421e-07,0.00022697024966890404,0.10810810810810811,0.5,0.17777777777777778,4
482,RNAseq-1,37,functional,cytochrome-c oxidase activity,7.987538403890458e-07,0.00031559467469001554,0.08108108108108109,1.0,0.15,3
481,RNAseq-1,37,functional,aerobic electron transport chain,8.529585802432852e-07,0.00031559467469001554,0.10810810810810811,0.4444444444444444,0.17391304347826086,4
483,RNAseq-1,37,functional,ubiquinone binding,1.566200262311438e-05,0.005215446873497088,0.08108108108108109,0.5,0.13953488372093023,3
484,RNAseq-1,38,functional,e14 prophage,7.197175162408112e-18,2.3966593290819015e-14,0.8,0.38095238095238093,0.5161290322580645,8
485,RNAseq-1,39,functional,cytosolic large ribosomal subunit,7.051106012448824e-07,0.0023480183021454583,0.14634146341463414,0.1875,0.16438356164383558,6
486,RNAseq-1,39,functional,cellular response to cell envelope stress,4.351157725432217e-06,0.007244677612844642,0.07317073170731707,0.75,0.13333333333333333,3
487,RNAseq-1,40,functional,galactarate catabolic process,3.5979902720227007e-09,1.1981307605835593e-05,0.42857142857142855,1.0,0.6,3
488,RNAseq-1,40,functional,D-glucarate catabolic process,2.790601254960438e-06,0.004646351089509129,0.2857142857142857,1.0,0.4444444444444445,2
489,RNAseq-1,41,functional,response to heat,3.6448816952681166e-16,1.213745604524283e-12,0.8181818181818182,0.17307692307692307,0.28571428571428575,9
490,RNAseq-1,41,functional,chaperone cofactor-dependent protein refolding,2.4358798225366644e-09,4.055739904523547e-06,0.36363636363636365,0.5,0.4210526315789474,4
491,RNAseq-1,41,functional,protein folding,4.702082924328442e-08,5.211758409080598e-05,0.36363636363636365,0.26666666666666666,0.30769230769230765,4
492,RNAseq-1,41,functional,unfolded protein binding,6.260370461358075e-08,5.211758409080598e-05,0.36363636363636365,0.25,0.2962962962962963,4
493,RNAseq-1,41,functional,chaperone binding,9.425406086133946e-07,0.0006277320453365208,0.2727272727272727,0.375,0.3157894736842105,3
494,RNAseq-1,41,functional,"ATPase activity, coupled",2.013479761732578e-06,0.0011174812677615807,0.2727272727272727,0.3,0.28571428571428564,3
495,RNAseq-1,41,functional,GroEL-GroES complex,7.308717572515419e-06,0.0030422536895595436,0.18181818181818182,1.0,0.3076923076923077,2
496,RNAseq-1,41,functional,virion assembly,7.308717572515419e-06,0.0030422536895595436,0.18181818181818182,1.0,0.3076923076923077,2
497,RNAseq-1,41,functional,identical protein binding,1.3794073546431959e-05,0.005103807212179824,0.6363636363636364,0.019337016574585635,0.03753351206434316,7
498,RNAseq-1,43,functional,cell adhesion,5.474389108054545e-08,0.00010921364559754852,0.5714285714285714,0.15384615384615385,0.24242424242424246,4
500,RNAseq-1,43,functional,pilus,7.488211268639014e-08,0.00010921364559754852,0.5714285714285714,0.14285714285714285,0.2285714285714286,4
501,RNAseq-1,43,functional,pilus organization,1.0010216900242203e-07,0.00010921364559754852,0.5714285714285714,0.13333333333333333,0.21621621621621623,4
499,RNAseq-1,43,functional,cell adhesion involved in single-species biofilm formation,1.3118756227933757e-07,0.00010921364559754852,0.5714285714285714,0.125,0.20512820512820512,4
502,RNAseq-1,44,functional,nitrogen utilization,8.605856861632772e-15,2.8657503349237132e-11,0.17073170731707318,1.0,0.2916666666666667,7
503,RNAseq-1,44,functional,uracil catabolic process,2.7536609727392184e-12,4.5848455196107985e-09,0.17073170731707318,0.6363636363636364,0.2692307692307692,7
504,RNAseq-1,44,functional,pyrimidine nucleobase catabolic process,2.625977697340989e-11,2.914835244048498e-08,0.14634146341463414,0.75,0.24489795918367344,6
505,RNAseq-1,46,functional,sulfur compound metabolic process,1.98051789925272e-10,6.595124604511558e-07,0.2631578947368421,0.5555555555555556,0.35714285714285715,5
506,RNAseq-1,46,functional,sulfate transport,4.1109282712802924e-10,6.844695571681687e-07,0.21052631578947367,1.0,0.34782608695652173,4
507,RNAseq-1,48,functional,iron assimilation by chelation and transport,1.1480187200265817e-07,0.00038229023376885174,0.5,0.375,0.42857142857142855,3
508,RNAseq-1,48,functional,iron chelate transmembrane transporter activity,1.993286610686022e-06,0.003318822206792227,0.3333333333333333,1.0,0.5,2
509,RNAseq-1,51,functional,enterobactin biosynthetic process,1.2968360594641962e-10,4.3184640780157733e-07,0.5714285714285714,0.5714285714285714,0.5714285714285714,4
510,RNAseq-1,52,functional,e14 prophage,4.381387062022824e-08,0.00014590018916536005,0.5,0.19047619047619047,0.27586206896551724,4
511,RNAseq-1,53,functional,taurine transport,3.5979902720227007e-09,1.1981307605835593e-05,0.42857142857142855,1.0,0.6,3
512,RNAseq-1,53,functional,sulfur compound metabolic process,3.008301653589422e-07,0.0005008822253226388,0.42857142857142855,0.3333333333333333,0.375,3
513,RNAseq-1,53,functional,taurine transmembrane transporter activity,2.790601254960438e-06,0.0030975673930060863,0.2857142857142857,1.0,0.4444444444444445,2
514,RNAseq-1,53,functional,alkanesulfonate transmembrane transporter activity,8.364607784428172e-06,0.003979163417449401,0.2857142857142857,0.6666666666666666,0.4,2
515,RNAseq-1,53,functional,alkanesulfonate transport,8.364607784428172e-06,0.003979163417449401,0.2857142857142857,0.6666666666666666,0.4,2
516,RNAseq-1,53,functional,cellular response to sulfate starvation,8.364607784428172e-06,0.003979163417449401,0.2857142857142857,0.6666666666666666,0.4,2
517,RNAseq-1,53,functional,cellular response to sulfur starvation,8.364607784428172e-06,0.003979163417449401,0.2857142857142857,0.6666666666666666,0.4,2
518,RNAseq-1,54,functional,thiamine biosynthetic process,2.1646516962145592e-12,7.208290148394483e-09,0.5555555555555556,0.5555555555555556,0.5555555555555556,5
519,RNAseq-1,56,functional,D-xylose metabolic process,2.26159388527142e-08,3.765553818976915e-05,0.25,1.0,0.4,3
520,RNAseq-1,56,functional,D-xylose transport,2.26159388527142e-08,3.765553818976915e-05,0.25,1.0,0.4,3
521,RNAseq-1,56,functional,D-ribose transport,4.4996016502193906e-07,0.0004994557831743523,0.25,0.5,0.3333333333333333,3
522,RNAseq-1,56,functional,D-xylose catabolic process,8.770461087018536e-06,0.007301408854942931,0.16666666666666666,1.0,0.2857142857142857,2
523,RNAseq-1,57,functional,histidine biosynthetic process,7.116153923068305e-24,2.3696792563817457e-20,0.8888888888888888,1.0,0.9411764705882353,8
524,RNAseq-1,57,functional,imidazoleglycerol-phosphate synthase activity,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
525,RNAseq-1,57,functional,imidazoleglycerol-phosphate synthase complex,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
526,RNAseq-1,58,functional,glycerol-3-phosphate catabolic process,5.756784435236337e-09,6.390030723112334e-06,0.375,1.0,0.5454545454545454,3
527,RNAseq-1,58,functional,glycerol-3-phosphate dehydrogenase activity,5.756784435236337e-09,6.390030723112334e-06,0.375,1.0,0.5454545454545454,3
528,RNAseq-1,58,functional,glycerol-3-phosphate dehydrogenase complex,5.756784435236337e-09,6.390030723112334e-06,0.375,1.0,0.5454545454545454,3
529,RNAseq-1,58,functional,glycerol transport,3.7208016732805806e-06,0.0030975673930060833,0.25,1.0,0.4,2
530,RNAseq-1,59,functional,purine nucleotide biosynthetic process,7.436143086540248e-07,0.002476235647817903,0.21428571428571427,0.5,0.3,3
531,RNAseq-1,60,functional,L-fucose catabolic process,4.8401097565259505e-09,1.6117565489231415e-05,0.2222222222222222,0.6666666666666666,0.3333333333333333,4
532,RNAseq-1,60,functional,D-arabinose catabolic process,8.388457319915808e-08,5.586712575063928e-05,0.16666666666666666,1.0,0.2857142857142857,3
533,RNAseq-1,60,functional,L-arabinose catabolic process to xylulose 5-phosphate,8.388457319915808e-08,5.586712575063928e-05,0.16666666666666666,1.0,0.2857142857142857,3
534,RNAseq-1,60,functional,L-arabinose transmembrane transporter activity,8.388457319915808e-08,5.586712575063928e-05,0.16666666666666666,1.0,0.2857142857142857,3
535,RNAseq-1,60,functional,L-arabinose transport,8.388457319915808e-08,5.586712575063928e-05,0.16666666666666666,1.0,0.2857142857142857,3
536,RNAseq-1,62,functional,lipopolysaccharide core region biosynthetic process,8.099529937853819e-11,2.6971434693053217e-07,0.2692307692307692,0.2916666666666667,0.27999999999999997,7
537,RNAseq-1,63,functional,detoxification of copper ion,5.9317104274558166e-18,1.975259572342787e-14,0.75,1.0,0.8571428571428571,6
538,RNAseq-1,63,functional,response to copper ion,1.2434550678220718e-15,2.07035268792375e-12,0.75,0.6,0.6666666666666665,6
539,RNAseq-1,63,functional,copper ion export,7.424277063715705e-12,6.180710655543325e-09,0.5,1.0,0.6666666666666666,4
540,RNAseq-1,63,functional,response to silver ion,7.424277063715705e-12,6.180710655543325e-09,0.5,1.0,0.6666666666666666,4
541,RNAseq-1,63,functional,copper ion binding,9.809911834814748e-12,6.533401281986622e-09,0.625,0.38461538461538464,0.4761904761904762,5
542,RNAseq-1,63,functional,cellular copper ion homeostasis,3.7090738148254164e-11,2.058535967228106e-08,0.5,0.8,0.6153846153846154,4
543,RNAseq-1,63,functional,copper ion transmembrane transporter activity,2.3004864909569346e-08,1.0943742878409417e-05,0.375,0.75,0.5,3
544,RNAseq-1,63,functional,cellular response to copper ion,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
545,RNAseq-1,63,functional,cellular response to silver ion,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
546,RNAseq-1,63,functional,plasma membrane copper ion transport,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
547,RNAseq-1,63,functional,silver ion transmembrane transporter activity,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
548,RNAseq-1,65,functional,bacterial-type flagellum-dependent cell motility,1.9537073159310743e-16,6.505845362050478e-13,0.2631578947368421,0.5263157894736842,0.35087719298245607,10
549,RNAseq-1,65,functional,bacterial-type flagellum hook,4.830905015010331e-15,8.043456849992202e-12,0.18421052631578946,1.0,0.3111111111111111,7
550,RNAseq-1,65,functional,bacterial-type flagellum-dependent swarming motility,1.578344923907689e-11,1.751962865537535e-08,0.18421052631578946,0.5,0.2692307692307692,7
551,RNAseq-1,66,functional,colanic acid biosynthetic process,1.9262999482396488e-07,0.000641457882763803,0.17391304347826086,0.4,0.24242424242424243,4
552,RNAseq-1,67,functional,L-fucose catabolic process,1.585939973852841e-09,5.28118011292996e-06,0.2857142857142857,0.6666666666666666,0.4,4
553,RNAseq-1,67,functional,D-arabinose catabolic process,3.74190988290361e-08,6.230279955034511e-05,0.21428571428571427,1.0,0.35294117647058826,3
554,RNAseq-1,69,functional,L-arabinose catabolic process to xylulose 5-phosphate,3.74190988290361e-08,0.00012460559910069022,0.21428571428571427,1.0,0.35294117647058826,3
555,RNAseq-1,71,functional,L-idonate catabolic process,3.74190988290361e-08,0.00012460559910069022,0.21428571428571427,1.0,0.35294117647058826,3
556,RNAseq-1,71,functional,D-gluconate catabolic process,1.4935789382903484e-07,0.00016578726215022867,0.21428571428571427,0.75,0.3333333333333333,3
557,RNAseq-1,71,functional,gluconate transmembrane transporter activity,1.4935789382903484e-07,0.00016578726215022867,0.21428571428571427,0.75,0.3333333333333333,3
558,RNAseq-1,71,functional,gluconate transmembrane transport,3.7260012431518235e-07,0.0003101896034923893,0.21428571428571427,0.6,0.3157894736842105,3
559,RNAseq-1,71,functional,gluconokinase activity,1.2092605438161923e-05,0.008053675221815841,0.14285714285714285,1.0,0.25,2
560,RNAseq-1,72,functional,nickel-transporting ATPase activity,5.303055045511235e-13,1.7659173301552415e-09,0.8,1.0,0.888888888888889,4
561,RNAseq-1,72,functional,nickel cation transmembrane transport,7.951298942909405e-12,1.323891273994416e-08,0.8,0.6666666666666666,0.7272727272727272,4
562,RNAseq-1,72,functional,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",2.4441166666972024e-08,2.7129695000338947e-05,0.8,0.11764705882352941,0.20512820512820512,4
563,RNAseq-1,72,functional,nickel cation binding,3.726001243151263e-07,0.00031018960349234263,0.6,0.21428571428571427,0.3157894736842105,3
564,RNAseq-1,72,functional,nickel cation transmembrane transporter activity,1.3268025414345434e-05,0.008836504925954058,0.4,0.4,0.4000000000000001,2
565,RNAseq-1,73,functional,methionine biosynthetic process,1.6402736405873352e-12,5.462111223155826e-09,0.35714285714285715,0.8333333333333334,0.5,5
566,RNAseq-1,73,functional,D-methionine transport,3.74190988290361e-08,6.230279955034511e-05,0.21428571428571427,1.0,0.35294117647058826,3
567,RNAseq-1,73,functional,methionine transport,3.7260012431518235e-07,0.0004135861379898524,0.21428571428571427,0.6,0.3157894736842105,3
568,RNAseq-1,73,functional,D-methionine transmembrane transporter activity,1.2092605438161923e-05,0.008053675221815841,0.14285714285714285,1.0,0.25,2
569,RNAseq-1,73,functional,L-methionine transmembrane transporter activity,1.2092605438161923e-05,0.008053675221815841,0.14285714285714285,1.0,0.25,2
570,RNAseq-1,74,functional,energy transducer activity,1.1719168314588236e-07,0.0003902483048757883,0.15,1.0,0.2608695652173913,3
571,RNAseq-1,74,functional,ferric-enterobactin transmembrane transporter activity,1.1642215682830732e-06,0.001938428911191317,0.15,0.6,0.24,3
572,RNAseq-1,74,functional,plasma membrane protein complex,2.3207859732706386e-06,0.002576072430330409,0.15,0.5,0.23076923076923075,3
573,RNAseq-1,74,functional,ferric-enterobactin transport,9.651456785919532e-06,0.008034837774278011,0.15,0.3333333333333333,0.20689655172413793,3
574,RNAseq-1,76,functional,phosphoenolpyruvate-dependent sugar phosphotransferase system,1.7298781882665433e-10,5.76049436692759e-07,0.3888888888888889,0.1794871794871795,0.24561403508771928,7
575,RNAseq-1,76,functional,mannose transport,8.388457319915808e-08,9.311187625106546e-05,0.16666666666666666,1.0,0.2857142857142857,3
576,RNAseq-1,76,functional,protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity,8.388457319915808e-08,9.311187625106546e-05,0.16666666666666666,1.0,0.2857142857142857,3
577,RNAseq-1,76,functional,N-acetylglucosamine transport,3.3456465189043156e-07,0.00013926253634939214,0.16666666666666666,0.75,0.27272727272727276,3
