ContrastName	TestAnnotation
GSM759828.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759828.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759829.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759829.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759829.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759829.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759829.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759829.ch1-vs-GSM759848.ch1	STRAIN.ara_L2:+1
GSM759829.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759829.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759830.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759830.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759830.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759830.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759830.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759830.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759830.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759830.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759831.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759831.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759831.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759831.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759831.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759831.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759831.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759831.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759832.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759832.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759832.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759832.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759832.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759832.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759832.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759832.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759833.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759833.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759833.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759833.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759833.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759833.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759833.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759833.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759834.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759834.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759834.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759834.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759834.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759834.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759834.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759834.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759835.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759835.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759835.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759835.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759835.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759835.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759835.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:40000generations
GSM759835.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759836.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759836.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759836.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759836.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759836.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759836.ch1-vs-GSM759848.ch1	STRAIN.ara_L2:+1
GSM759836.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759836.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759837.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759837.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759837.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759837.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759837.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759837.ch1-vs-GSM759848.ch1	STRAIN.ara_L2:+1
GSM759837.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759837.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759838.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759838.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759838.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759838.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759838.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759838.ch1-vs-GSM759848.ch1	STRAIN.ara_L2:+1
GSM759838.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759838.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759839.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759839.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759839.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759839.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759839.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759839.ch1-vs-GSM759848.ch1	STRAIN.ara_L2:+1
GSM759839.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759839.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759840.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759840.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759840.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759840.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759840.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759840.ch1-vs-GSM759848.ch1	STRAIN.ara_L2:+1
GSM759840.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759840.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759841.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759841.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759841.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759841.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759841.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759841.ch1-vs-GSM759848.ch1	STRAIN.ara_L2:+1
GSM759841.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759841.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759842.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759842.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759842.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759842.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759842.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759842.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759842.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759842.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759843.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759843.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759843.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759843.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759843.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759843.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759843.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759843.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759844.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759844.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759844.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759844.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759844.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759844.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759844.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759844.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759845.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759845.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759845.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759845.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759845.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759845.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759845.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759845.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759846.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759846.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759846.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759846.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759846.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759846.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759846.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759846.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759847.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759847.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759847.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759847.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759847.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759847.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE:+1
GSM759847.ch1-vs-GSM759848.ch1	EVOLVE-ADAPT.ARABINOSE.TIME:6500generations
GSM759847.ch1-vs-GSM759848.ch1	STRAIN.ara_S2:+1
GSM759849.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759849.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759849.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759849.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759849.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759850.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759850.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759850.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759850.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759850.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759851.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759851.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759851.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759851.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759851.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM759852.ch1-vs-GSM759848.ch1	TEMPERATURE:37°C
GSM759852.ch1-vs-GSM759848.ch1	GROWTH.EXPONENTIAL:+1
GSM759852.ch1-vs-GSM759848.ch1	STRAIN.REL606:+1
GSM759852.ch1-vs-GSM759848.ch1	FLASK:+1
GSM759852.ch1-vs-GSM759848.ch1	MEDIUM.DAVIS_MM:+1
GSM770863.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770863.ch1-vs-GSM770862.ch1	TIME:20min
GSM770863.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770863.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770863.ch1-vs-GSM770862.ch1	FLASK:1
GSM770863.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770864.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770864.ch1-vs-GSM770862.ch1	TIME:20min
GSM770864.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770864.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770864.ch1-vs-GSM770862.ch1	FLASK:1
GSM770864.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770865.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770865.ch1-vs-GSM770862.ch1	TIME:20min
GSM770865.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770865.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770865.ch1-vs-GSM770862.ch1	FLASK:1
GSM770865.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770865.ch1-vs-GSM770862.ch1	PMX10070:12.5ug/ml
GSM770866.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770866.ch1-vs-GSM770862.ch1	TIME:20min
GSM770866.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770866.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770866.ch1-vs-GSM770862.ch1	FLASK:1
GSM770866.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770866.ch1-vs-GSM770862.ch1	PMX10070:12.5ug/ml
GSM770867.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770867.ch1-vs-GSM770862.ch1	TIME:20min
GSM770867.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770867.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770867.ch1-vs-GSM770862.ch1	FLASK:1
GSM770867.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770867.ch1-vs-GSM770862.ch1	PMX10070:12.5ug/ml
GSM770868.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770868.ch1-vs-GSM770862.ch1	TIME:20min
GSM770868.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770868.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770868.ch1-vs-GSM770862.ch1	FLASK:1
GSM770868.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770868.ch1-vs-GSM770862.ch1	POLYMYXIN_B:0.39ug/ml
GSM770869.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770869.ch1-vs-GSM770862.ch1	TIME:20min
GSM770869.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770869.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770869.ch1-vs-GSM770862.ch1	FLASK:1
GSM770869.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770869.ch1-vs-GSM770862.ch1	POLYMYXIN_B:0.39ug/ml
GSM770870.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770870.ch1-vs-GSM770862.ch1	TIME:20min
GSM770870.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770870.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770870.ch1-vs-GSM770862.ch1	FLASK:1
GSM770870.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770870.ch1-vs-GSM770862.ch1	POLYMYXIN_B:0.39ug/ml
GSM770871.ch1-vs-GSM770862.ch1	MEDIUM.LB:1
GSM770871.ch1-vs-GSM770862.ch1	TIME:20+40min
GSM770871.ch1-vs-GSM770862.ch1	TEMPERATURE:37°C
GSM770871.ch1-vs-GSM770862.ch1	GROWTH.EXPONENTIAL:1
GSM770871.ch1-vs-GSM770862.ch1	FLASK:1
GSM770871.ch1-vs-GSM770862.ch1	STRAIN.D31:1
GSM770872.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770872.ch1-vs-GSM770871.ch1	TIME:60min
GSM770872.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770872.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770872.ch1-vs-GSM770871.ch1	FLASK:1
GSM770872.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770873.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770873.ch1-vs-GSM770871.ch1	TIME:60min
GSM770873.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770873.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770873.ch1-vs-GSM770871.ch1	FLASK:1
GSM770873.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770874.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770874.ch1-vs-GSM770871.ch1	TIME:60min
GSM770874.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770874.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770874.ch1-vs-GSM770871.ch1	FLASK:1
GSM770874.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770874.ch1-vs-GSM770871.ch1	PMX10070:12.5ug/ml
GSM770875.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770875.ch1-vs-GSM770871.ch1	TIME:60min
GSM770875.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770875.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770875.ch1-vs-GSM770871.ch1	FLASK:1
GSM770875.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770875.ch1-vs-GSM770871.ch1	PMX10070:12.5ug/ml
GSM770876.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770876.ch1-vs-GSM770871.ch1	TIME:60min
GSM770876.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770876.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770876.ch1-vs-GSM770871.ch1	FLASK:1
GSM770876.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770876.ch1-vs-GSM770871.ch1	PMX10070:12.5ug/ml
GSM770877.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770877.ch1-vs-GSM770871.ch1	TIME:60min
GSM770877.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770877.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770877.ch1-vs-GSM770871.ch1	FLASK:1
GSM770877.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770877.ch1-vs-GSM770871.ch1	POLYMYXIN_B:0.39ug/ml
GSM770878.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770878.ch1-vs-GSM770871.ch1	TIME:60min
GSM770878.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770878.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770878.ch1-vs-GSM770871.ch1	FLASK:1
GSM770878.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770878.ch1-vs-GSM770871.ch1	POLYMYXIN_B:0.39ug/ml
GSM770879.ch1-vs-GSM770871.ch1	MEDIUM.LB:1
GSM770879.ch1-vs-GSM770871.ch1	TIME:60min
GSM770879.ch1-vs-GSM770871.ch1	TEMPERATURE:37°C
GSM770879.ch1-vs-GSM770871.ch1	GROWTH.EXPONENTIAL:1
GSM770879.ch1-vs-GSM770871.ch1	FLASK:1
GSM770879.ch1-vs-GSM770871.ch1	STRAIN.D31:1
GSM770879.ch1-vs-GSM770871.ch1	POLYMYXIN_B:0.39ug/ml
GSM820823.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820823.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820823.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820823.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820823.ch1-vs-GSM820866.ch1	STRAIN.lac2:N/A
GSM820823.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820823.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820824.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820824.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820824.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820824.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820824.ch1-vs-GSM820866.ch1	STRAIN.lac2:N/A
GSM820824.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820824.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820825.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820825.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820825.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820825.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820825.ch1-vs-GSM820866.ch1	STRAIN.lac2:N/A
GSM820825.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820825.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820826.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820826.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820826.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820826.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820826.ch1-vs-GSM820866.ch1	STRAIN.lac2:N/A
GSM820826.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820826.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820827.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820827.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820827.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820827.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820827.ch1-vs-GSM820866.ch1	STRAIN.lac2:N/A
GSM820827.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820827.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820828.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820828.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820828.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820828.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820828.ch1-vs-GSM820866.ch1	STRAIN.lac2:N/A
GSM820828.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820828.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820829.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820829.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820829.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820829.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820829.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820829.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820829.ch1-vs-GSM820866.ch1	STRAIN.lac3:N/A
GSM820830.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820830.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820830.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820830.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820830.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820830.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820830.ch1-vs-GSM820866.ch1	STRAIN.lac3:N/A
GSM820831.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820831.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820831.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820831.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820831.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820831.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820831.ch1-vs-GSM820866.ch1	STRAIN.lac3:N/A
GSM820832.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820832.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820832.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820832.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820832.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820832.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820832.ch1-vs-GSM820866.ch1	STRAIN.lac3:N/A
GSM820833.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820833.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820833.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820833.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820833.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
